0 	0.0030885935
2.5125628e-05 	0.0030885965
5.0251256e-05 	0.0030889204
7.5376884e-05 	0.0030899418
0.00010050251 	0.0030909423
0.00012562814 	0.0030919306
0.00015075377 	0.0030928087
0.0001758794 	0.0030936667
0.00020100503 	0.0030945006
0.00022613065 	0.0030953729
0.00025125628 	0.0030963303
0.00027638191 	0.0030972725
0.00030150754 	0.0030981983
0.00032663317 	0.0030992747
0.00035175879 	0.0031004556
0.00037688442 	0.0031016083
0.00040201005 	0.0031027483
0.00042713568 	0.0031041167
0.00045226131 	0.0031055713
0.00047738693 	0.0031069866
0.00050251256 	0.0031083888
0.00052763819 	0.0031100183
0.00055276382 	0.0031117412
0.00057788945 	0.0031134225
0.00060301508 	0.0031150817
0.0006281407 	0.0031168849
0.00065326633 	0.0031188146
0.00067839196 	0.0031207158
0.00070351759 	0.0031225729
0.00072864322 	0.0031244677
0.00075376884 	0.0031265204
0.00077889447 	0.0031285732
0.0008040201 	0.0031305511
0.00082914573 	0.003132526
0.00085427136 	0.0031345933
0.00087939698 	0.0031367039
0.00090452261 	0.0031387857
0.00092964824 	0.0031408157
0.00095477387 	0.0031428476
0.0009798995 	0.0031449765
0.0010050251 	0.003147108
0.0010301508 	0.0031491932
0.0010552764 	0.003151243
0.001080402 	0.0031533026
0.0011055276 	0.0031554387
0.0011306533 	0.0031575748
0.0011557789 	0.0031596625
0.0011809045 	0.003161716
0.0012060302 	0.0031637738
0.0012311558 	0.003165907
0.0012562814 	0.0031680415
0.001281407 	0.0031701418
0.0013065327 	0.0031721927
0.0013316583 	0.0031742436
0.0013567839 	0.0031763549
0.0013819095 	0.0031784854
0.0014070352 	0.003180614
0.0014321608 	0.0031826598
0.0014572864 	0.0031847057
0.0014824121 	0.003186773
0.0015075377 	0.0031888989
0.0015326633 	0.0031910247
0.0015577889 	0.003193114
0.0015829146 	0.0031951538
0.0016080402 	0.0031971936
0.0016331658 	0.0031992786
0.0016582915 	0.0032013993
0.0016834171 	0.00320352
0.0017085427 	0.0032055879
0.0017336683 	0.003207621
0.001758794 	0.0032096542
0.0017839196 	0.0032117384
0.0018090452 	0.0032138534
0.0018341709 	0.0032159685
0.0018592965 	0.0032180346
0.0018844221 	0.0032200606
0.0019095477 	0.0032220867
0.0019346734 	0.00322415
0.001959799 	0.003226259
0.0019849246 	0.0032283679
0.0020100503 	0.0032304536
0.0020351759 	0.0032324721
0.0020603015 	0.0032344907
0.0020854271 	0.0032365138
0.0021105528 	0.0032386141
0.0021356784 	0.0032407162
0.002160804 	0.0032428183
0.0021859296 	0.0032448553
0.0022110553 	0.0032468659
0.0022361809 	0.0032488765
0.0022613065 	0.0032509173
0.0022864322 	0.003253012
0.0023115578 	0.0032551068
0.0023366834 	0.0032572015
0.002361809 	0.0032592123
0.0023869347 	0.0032612145
0.0024120603 	0.0032632167
0.0024371859 	0.0032652543
0.0024623116 	0.003267341
0.0024874372 	0.0032694276
0.0025125628 	0.0032715142
0.0025376884 	0.0032735233
0.0025628141 	0.0032755165
0.0025879397 	0.0032775098
0.0026130653 	0.0032795204
0.002638191 	0.0032815982
0.0026633166 	0.0032836761
0.0026884422 	0.0032857539
0.0027135678 	0.0032877872
0.0027386935 	0.003289771
0.0027638191 	0.0032917547
0.0027889447 	0.0032937385
0.0028140704 	0.0032957817
0.002839196 	0.00329785
0.0028643216 	0.0032999183
0.0028894472 	0.0033019866
0.0029145729 	0.0033039769
0.0029396985 	0.0033059506
0.0029648241 	0.0033079243
0.0029899497 	0.0033098979
0.0030150754 	0.0033119476
0.003040201 	0.0033140056
0.0030653266 	0.0033160636
0.0030904523 	0.0033181215
0.0031155779 	0.0033200969
0.0031407035 	0.0033220598
0.0031658291 	0.0033240226
0.0031909548 	0.0033259855
0.0032160804 	0.0033280148
0.003241206 	0.0033300616
0.0032663317 	0.0033321083
0.0032914573 	0.0033341551
0.0033165829 	0.0033361449
0.0033417085 	0.0033380963
0.0033668342 	0.0033400477
0.0033919598 	0.0033419991
0.0034170854 	0.0033439802
0.0034422111 	0.0033460149
0.0034673367 	0.0033480496
0.0034924623 	0.0033500843
0.0035175879 	0.003352119
0.0035427136 	0.0033540584
0.0035678392 	0.0033559976
0.0035929648 	0.0033579367
0.0036180905 	0.0033598759
0.0036432161 	0.0033618636
0.0036683417 	0.0033638852
0.0036934673 	0.0033659068
